Gaussian broadening with full width at half max of   2.000   eV
        Energy(eV)              Intensity (arb. units)
   504.33999999999997        6.8608455002243010E-067
   504.35000000000002        8.3945929934894763E-067
   504.36000000000001        1.0269787170806727E-066
   504.37000000000000        1.2562122855297425E-066
   504.38000000000000        1.5364004417794369E-066
   504.38999999999999        1.8788218591206245E-066
   504.39999999999998        2.2972411086854401E-066
   504.41000000000003        2.8084542156528665E-066
   504.42000000000002        3.4329534237720395E-066
   504.43000000000001        4.1957371019224250E-066
   504.44000000000000        5.1272963431524586E-066
   504.44999999999999        6.2648166346162455E-066
   504.45999999999998        7.6536412756477056E-066
   504.47000000000003        9.3490533065761656E-066
   504.48000000000002        1.1418444965428975E-065
   504.49000000000001        1.3943958578243208E-065
   504.50000000000000        1.7025700873934109E-065
   504.50999999999999        2.0785654681238174E-065
   504.51999999999998        2.5372438640798916E-065
   504.52999999999997        3.0967097955922222E-065
   504.54000000000002        3.7790148529159175E-065
   504.55000000000001        4.6110144565660894E-065
   504.56000000000000        5.6254097660212309E-065
   504.56999999999999        6.8620145689561873E-065
   504.57999999999998        8.3692955139576380E-065
   504.58999999999997        1.0206244398851429E-064
   504.60000000000002        1.2444653780603032E-064
   504.61000000000001        1.5171882398362670E-064
   504.62000000000000        1.8494215365212847E-064
   504.63000000000000        2.2540946470834560E-064
   504.63999999999999        2.7469337078060069E-064
   504.64999999999998        3.3470638994075949E-064
   504.66000000000003        4.0777408568697322E-064
   504.67000000000002        4.9672387588138089E-064
   504.68000000000001        6.0499285074991021E-064
   504.69000000000000        7.3675865023788596E-064
   504.69999999999999        8.9709831007152838E-064
   504.70999999999998        1.0921810262603016E-063
   504.72000000000003        1.3295020476248717E-063
   504.73000000000002        1.6181664313014820E-063
   504.74000000000001        1.9692332428027250E-063
   504.75000000000000        2.3961330173216379E-063
   504.75999999999999        2.9151740040928810E-063
   504.76999999999998        3.5461559889303643E-063
   504.77999999999997        4.3131144504677412E-063
   504.79000000000002        5.2452225966170796E-063
   504.80000000000001        6.3778846226626388E-063
   504.81000000000000        7.7540605407970756E-063
   504.81999999999999        9.4258714051599420E-063
   504.82999999999998        1.1456544002491445E-062
   504.83999999999997        1.3922766464230704E-062
   504.85000000000002        1.6917541226507315E-062
   504.86000000000001        2.0553639856494863E-062
   504.87000000000000        2.4967786125436488E-062
   504.88000000000000        3.0325720120401934E-062
   504.88999999999999        3.6828328093404626E-062
   504.89999999999998        4.4719061282952754E-062
   504.91000000000003        5.4292913482221858E-062
   504.92000000000002        6.5907283322323663E-062
   504.93000000000001        7.9995115084469697E-062
   504.94000000000000        9.7080793749766855E-062
   504.94999999999999        1.1779936884329402E-061
   504.95999999999998        1.4291980091435748E-061
   504.97000000000003        1.7337306842756523E-061
   504.98000000000002        2.1028614648418093E-061
   504.99000000000001        2.5502307826059483E-061
   505.00000000000000        3.0923461267810479E-061
   505.00999999999999        3.7491818648083866E-061
   505.01999999999998        4.5449039623497834E-061
   505.02999999999997        5.5087454862123581E-061
   505.04000000000002        6.6760641121557610E-061
   505.05000000000001        8.0896192932993680E-061
   505.06000000000000        9.8011144981223040E-061
   505.06999999999999        1.1873059268489954E-060
   505.07999999999998        1.4381017102418294E-060
   505.08999999999997        1.7416318722163833E-060
   505.10000000000002        2.1089336614752650E-060
   505.11000000000001        2.5533436392214056E-060
   505.12000000000000        3.0909744190776154E-060
   505.13000000000000        3.7412897824603568E-060
   505.13999999999999        4.5277983711830028E-060
   505.14999999999998        5.4788902872242277E-060
   505.16000000000003        6.6288458972499826E-060
   505.17000000000002        8.0190521162952869E-060
   505.18000000000001        9.6994686352928161E-060
   505.19000000000000        1.1730395205342473E-059
   505.19999999999999        1.4184601492869552E-059
   505.20999999999998        1.7149893526682652E-059
   505.22000000000003        2.0732205795187563E-059
   505.23000000000002        2.5059326128564677E-059
   505.24000000000001        3.0285382228579217E-059
   505.25000000000000        3.6596244819738595E-059
   505.25999999999999        4.4216033772500262E-059
   505.26999999999998        5.3414951245581621E-059
   505.27999999999997        6.4518711178672555E-059
   505.29000000000002        7.7919888857472675E-059
   505.30000000000001        9.4091579591564006E-059
   505.31000000000000        1.1360383397949113E-058
   505.31999999999999        1.3714343139709303E-058
   505.32999999999998        1.6553766638353823E-058
   505.33999999999997        1.9978295826794170E-058
   505.35000000000002        2.4107925719307567E-058
   505.36000000000001        2.9087141504904715E-058
   505.37000000000000        3.5089892421062095E-058
   505.38000000000000        4.2325570810877035E-058
   505.38999999999999        5.1046198487480543E-058
   505.39999999999998        6.1555062966233189E-058
   505.41000000000003        7.4217094611083386E-058
   505.42000000000002        8.9471333868375515E-058
   505.43000000000001        1.0784590743997001E-057
   505.44000000000000        1.2997601575405856E-057
   505.44999999999999        1.5662553416741240E-057
   505.45999999999998        1.8871295023620632E-057
   505.47000000000003        2.2734250303956659E-057
   505.48000000000002        2.7384156260248404E-057
   505.49000000000001        3.2980549354361950E-057
   505.50000000000000        3.9715149383726355E-057
   505.50999999999999        4.7818319504949863E-057
   505.51999999999998        5.7566816411621709E-057
   505.52999999999997        6.9293087011638290E-057
   505.54000000000002        8.3396418619971635E-057
   505.55000000000001        1.0035631031622363E-056
   505.56000000000000        1.2074850566384121E-056
   505.56999999999999        1.4526421377072290E-056
   505.57999999999998        1.7473314947919289E-056
   505.58999999999997        2.1015114761701070E-056
   505.60000000000002        2.5271325469142814E-056
   505.61000000000001        3.0385337889225673E-056
   505.62000000000000        3.6529179144701459E-056
   505.63000000000000        4.3909202596183098E-056
   505.63999999999999        5.2772902546310555E-056
   505.64999999999998        6.3417074899513484E-056
   505.66000000000003        7.6197588230179659E-056
   505.67000000000002        9.1541081396875464E-056
   505.68000000000001        1.0995896557493393E-055
   505.69000000000000        1.3206418230030617E-055
   505.69999999999999        1.5859125714971494E-055
   505.70999999999998        1.9042029377777395E-055
   505.72000000000003        2.2860567848810571E-055
   505.73000000000002        2.7441041525040336E-055
   505.74000000000001        3.2934718977093316E-055
   505.75000000000000        3.9522747443009092E-055
   505.75999999999999        4.7422024027779058E-055
   505.76999999999998        5.6892214569885611E-055
   505.77999999999997        6.8244143325404392E-055
   505.79000000000002        8.1849819776231747E-055
   505.80000000000001        9.8154420325172621E-055
   505.81000000000000        1.1769060398735898E-054
   505.81999999999999        1.4109561430803014E-054
   505.82999999999998        1.6913170688972205E-054
   505.83999999999997        2.0271054576340632E-054
   505.85000000000002        2.4292233557855329E-054
   505.86000000000001        2.9107060399761207E-054
   505.87000000000000        3.4871372427480596E-054
   505.88000000000000        4.1771447711260886E-054
   505.88999999999999        5.0029919991934006E-054
   505.89999999999998        5.9912836807936152E-054
   505.91000000000003        7.1738080581184707E-054
   505.92000000000002        8.5885414431430758E-054
   505.93000000000001        1.0280846449002790E-053
   505.94000000000000        1.2304900997860400E-053
   505.94999999999999        1.4725402310833873E-053
   505.95999999999998        1.7619598506358211E-053
   505.97000000000003        2.1079710449532718E-053
   505.98000000000002        2.5215818406636269E-053
   505.99000000000001        3.0159302223540080E-053
   506.00000000000000        3.6066940586077134E-053
   506.00999999999999        4.3125794939573843E-053
   506.01999999999998        5.1559027437817378E-053
   506.02999999999997        6.1632830568176357E-053
   506.04000000000002        7.3664679698405676E-053
   506.05000000000001        8.8033159707665834E-053
   506.06000000000000        1.0518966428338839E-052
   506.06999999999999        1.2567232278208391E-052
   506.07999999999998        1.5012257643604142E-052
   506.08999999999997        1.7930490509998150E-052
   506.10000000000002        2.1413030001302285E-052
   506.11000000000001        2.5568418996387845E-052
   506.12000000000000        3.0525966107910954E-052
   506.13000000000000        3.6439696807240176E-052
   506.13999999999999        4.3493052182653734E-052
   506.14999999999998        5.1904476005466718E-052
   506.16000000000003        6.1934057097945737E-052
   506.17000000000002        7.3891425210946090E-052
   506.18000000000001        8.8145135636010397E-052
   506.19000000000000        1.0513382166282563E-051
   506.19999999999999        1.2537944602429646E-051
   506.20999999999998        1.4950304414234769E-051
   506.22000000000003        1.7824342507900427E-051
   506.23000000000002        2.1247938270800465E-051
   506.24000000000001        2.5325607224478330E-051
   506.25000000000000        3.0181632883426161E-051
   506.25999999999999        3.5963784889492107E-051
   506.26999999999998        4.2847732544619547E-051
   506.27999999999997        5.1042283058017017E-051
   506.29000000000002        6.0795597731942430E-051
   506.30000000000001        7.2402567612102222E-051
   506.31000000000000        8.6213563628897373E-051
   506.31999999999999        1.0264481589836060E-050
   506.32999999999998        1.2219072376408805E-050
   506.33999999999997        1.4543845366066518E-050
   506.35000000000002        1.7308524753327939E-050
   506.36000000000001        2.0595894219976504E-050
   506.37000000000000        2.4504229187716275E-050
   506.38000000000000        2.9150179467403829E-050
   506.38999999999999        3.4672185223072138E-050
   506.39999999999998        4.1234524343698305E-050
   506.41000000000003        4.9032107251484419E-050
   506.42000000000002        5.8296156370447061E-050
   506.43000000000001        6.9300932524005375E-050
   506.44000000000000        8.2371700115710823E-050
   506.44999999999999        9.7894157897940813E-050
   506.45999999999998        1.1632560340974193E-049
   506.47000000000003        1.3820814790933721E-049
   506.48000000000002        1.6418435617901613E-049
   506.49000000000001        1.9501575352727009E-049
   506.50000000000000        2.3160472250906579E-049
   506.50999999999999        2.7502040654289451E-049
   506.51999999999998        3.2652934929568436E-049
   506.52999999999997        3.8763173049324111E-049
   506.54000000000002        4.6010421428167496E-049
   506.55000000000001        5.4605060964111493E-049
